date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2023-09-12,Spain,Cyprus,6,0,UEFA Euro qualification,Granada,Spain,FALSE
2023-09-12,Sweden,Austria,1,3,UEFA Euro qualification,Stockholm,Sweden,FALSE
2023-09-12,Switzerland,Andorra,3,0,UEFA Euro qualification,Sion,Switzerland,FALSE
2023-09-12,United States,Oman,4,0,Friendly,Saint Paul,United States,FALSE
2023-09-12,Venezuela,Paraguay,1,0,FIFA World Cup qualification,Maturín,Venezuela,FALSE
2023-10-12,Albania,Czech Republic,3,0,UEFA Euro qualification,Tirana,Albania,FALSE
2023-10-12,Algeria,Cape Verde,5,1,Friendly,Constantine,Algeria,FALSE
2023-10-12,Argentina,Paraguay,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
2023-10-12,Bolivia,Ecuador,1,2,FIFA World Cup qualification,La Paz,Bolivia,FALSE
2023-10-12,Brazil,Venezuela,1,1,FIFA World Cup qualification,Cuiabá,Brazil,FALSE
2023-10-12,Colombia,Uruguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2023-10-12,Croatia,Turkey,0,1,UEFA Euro qualification,Osijek,Croatia,FALSE
2023-10-12,Cyprus,Norway,0,4,UEFA Euro qualification,Larnaca,Cyprus,FALSE
2023-10-12,Egypt,Zambia,1,0,Friendly,Al Ain,United Arab Emirates,TRUE
2023-10-12,Spain,Scotland,2,0,UEFA Euro qualification,Seville,Spain,FALSE
2023-10-12,Suriname,Haiti,1,1,CONCACAF Nations League,Paramaribo,Suriname,FALSE
2023-10-12,Sweden,Moldova,3,1,Friendly,Stockholm,Sweden,FALSE
2023-10-13,Austria,Belgium,2,3,UEFA Euro qualification,Vienna,Austria,FALSE
2023-10-13,Curaçao,Panama,1,2,CONCACAF Nations League,Willemstad,Curaçao,FALSE
2023-10-13,DR Congo,New Zealand,1,1,Friendly,Murcia,Spain,TRUE
2023-10-13,England,Australia,1,0,Friendly,London,England,FALSE
2023-10-13,Iraq,Qatar,0,0,Friendly,Amman,Jordan,TRUE
2023-10-13,Japan,Canada,4,1,Friendly,Niigata,Japan,FALSE
2023-10-13,Liechtenstein,Bosnia and Herzegovina,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
2023-10-13,Netherlands,France,1,2,UEFA Euro qualification,Amsterdam,Netherlands,FALSE
2023-10-13,Nigeria,Saudi Arabia,2,2,Friendly,Portimão,Portugal,TRUE
2023-10-13,Portugal,Slovakia,3,2,UEFA Euro qualification,Porto,Portugal,FALSE
2023-10-13,South Africa,Eswatini,0,0,Friendly,Johannesburg,South Africa,FALSE
2023-10-13,South Korea,Tunisia,4,0,Friendly,Seoul,South Korea,FALSE
2023-10-13,Vietnam,Uzbekistan,0,2,Friendly,Dalian,China,TRUE
2023-10-14,Ivory Coast,Morocco,1,1,Friendly,Abidjan,Ivory Coast,FALSE
2023-10-14,Mexico,Ghana,2,0,Friendly,Charlotte,United States,TRUE
2023-10-14,United States,Germany,1,3,Friendly,East Hartford,United States,FALSE
2023-10-15,Czech Republic,Faroe Islands,1,0,UEFA Euro qualification,Plzeň,Czech Republic,FALSE
2023-10-15,Haiti,Jamaica,2,3,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,TRUE
2023-10-15,Norway,Spain,0,1,UEFA Euro qualification,Oslo,Norway,FALSE
2023-10-15,Switzerland,Belarus,3,3,UEFA Euro qualification,St. Gallen,Switzerland,FALSE
2023-10-15,Turkey,Latvia,4,0,UEFA Euro qualification,Konya,Turkey,FALSE
2023-10-15,Wales,Croatia,2,1,UEFA Euro qualification,Cardiff,Wales,FALSE
2023-10-16,Algeria,Egypt,1,1,Friendly,Al Ain,United Arab Emirates,TRUE
2023-10-16,Azerbaijan,Austria,0,1,UEFA Euro qualification,Baku,Azerbaijan,FALSE
2023-10-16,Belgium,Sweden,1,1,UEFA Euro qualification,Brussels,Belgium,FALSE
2023-10-16,Bosnia and Herzegovina,Portugal,0,5,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
2023-10-16,China,Uzbekistan,1,2,Friendly,Dalian,China,FALSE
2023-10-16,Greece,Netherlands,0,1,UEFA Euro qualification,Athens,Greece,FALSE
2023-10-16,Senegal,Cameroon,1,0,Friendly,Lens,France,TRUE
2023-10-17,Angola,DR Congo,0,0,Friendly,Setúbal,Portugal,TRUE
2023-10-17,Australia,New Zealand,2,0,Soccer Ashes,Brentford,England,TRUE
2023-10-17,Cape Verde,Comoros,1,2,Friendly,Fos-sur-Mer,Cape Verde,FALSE
2023-10-17,Curaçao,Trinidad and Tobago,5,3,CONCACAF Nations League,Willemstad,Curaçao,FALSE
2023-10-17,Ecuador,Colombia,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
2023-10-17,England,Italy,3,1,UEFA Euro qualification,London,England,FALSE
2023-10-17,France,Scotland,4,1,Friendly,Lille,France,FALSE
2023-10-17,Ivory Coast,South Africa,1,1,Friendly,Abidjan,Ivory Coast,FALSE
2023-10-17,Mali,Saudi Arabia,3,1,Friendly,Portimão,Portugal,TRUE
2023-10-17,Mexico,Germany,2,2,Friendly,Philadelphia,United States,TRUE
2023-10-17,Morocco,Liberia,3,0,African Cup of Nations qualification,Agadir,Morocco,FALSE
2023-10-17,Panama,Guatemala,3,0,CONCACAF Nations League,Panama City,Panama,FALSE
2023-10-17,Paraguay,Bolivia,1,0,FIFA World Cup qualification,Asunción,Paraguay,FALSE
2023-10-17,Peru,Argentina,0,2,FIFA World Cup qualification,Lima,Peru,FALSE
2023-10-17,South Korea,Vietnam,6,0,Friendly,Suwon,South Korea,FALSE
2023-10-17,United States,Ghana,4,0,Friendly,Nashville,United States,FALSE
2023-10-17,Uruguay,Brazil,2,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2023-11-15,Belgium,Serbia,1,0,Friendly,Leuven,Belgium,FALSE
2023-11-15,DR Congo,Mauritania,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
2023-11-15,Israel,Switzerland,1,1,UEFA Euro qualification,Felcsút,Hungary,TRUE
2023-11-16,Algeria,Somalia,3,1,FIFA World Cup qualification,Algiers,Algeria,FALSE
2023-11-16,Argentina,Uruguay,0,2,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
2023-11-16,Australia,Bangladesh,7,0,FIFA World Cup qualification,Melbourne,Australia,FALSE
2023-11-16,Azerbaijan,Sweden,3,0,UEFA Euro qualification,Baku,Azerbaijan,FALSE
2023-11-16,Cape Verde,Angola,0,0,FIFA World Cup qualification,Praia,Cape Verde,FALSE
2023-11-16,Chile,Paraguay,0,0,FIFA World Cup qualification,Santiago,Chile,FALSE
2023-11-16,Colombia,Brazil,2,1,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2023-11-16,Costa Rica,Panama,0,3,CONCACAF Nations League,San José,Costa Rica,FALSE
2023-11-16,Curaçao,El Salvador,1,1,Friendly,Willemstad,Curaçao,FALSE
2023-11-16,Cyprus,Spain,1,3,UEFA Euro qualification,Limassol,Cyprus,FALSE
2023-11-16,Egypt,Djibouti,6,0,FIFA World Cup qualification,Cairo,Egypt,FALSE
2023-11-16,Estonia,Austria,0,2,UEFA Euro qualification,Tallinn,Estonia,FALSE
2023-11-16,Georgia,Scotland,2,2,UEFA Euro qualification,Tbilisi,Georgia,FALSE
2023-11-16,Iran,Hong Kong,4,0,FIFA World Cup qualification,Tehran,Iran,FALSE
2023-11-16,Iraq,Indonesia,5,1,FIFA World Cup qualification,Basra,Iraq,FALSE
2023-11-16,Japan,Myanmar,5,0,FIFA World Cup qualification,Suita,Japan,FALSE
2023-11-16,Liechtenstein,Portugal,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
2023-11-16,Luxembourg,Bosnia and Herzegovina,4,1,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
2023-11-16,Norway,Faroe Islands,2,0,Friendly,Oslo,Norway,FALSE
2023-11-16,Qatar,Afghanistan,8,1,FIFA World Cup qualification,Al Rayyan,Qatar,FALSE
2023-11-16,Saudi Arabia,Pakistan,4,0,FIFA World Cup qualification,Al Hofuf,Saudi Arabia,FALSE
2023-11-16,South Korea,Singapore,5,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
2023-11-16,Tajikistan,Jordan,1,1,FIFA World Cup qualification,Dushanbe,Tajikistan,FALSE
2023-11-16,Turkmenistan,Uzbekistan,1,3,FIFA World Cup qualification,Ashgabat,Turkmenistan,FALSE
2023-11-16,United States,Trinidad and Tobago,3,0,CONCACAF Nations League,Austin,United States,FALSE
2023-11-16,Venezuela,Ecuador,0,0,FIFA World Cup qualification,Maturín,Venezuela,FALSE
2023-11-17,England,Malta,2,0,UEFA Euro qualification,London,England,FALSE
2023-11-17,Ghana,Madagascar,1,0,FIFA World Cup qualification,Kumasi,Ghana,FALSE
2023-11-17,Greece,New Zealand,2,0,Friendly,Athens,Greece,FALSE
2023-11-17,Honduras,Mexico,2,0,CONCACAF Nations League,Tegucigalpa,Honduras,FALSE
2023-11-17,Ivory Coast,Seychelles,9,0,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
2023-11-17,Poland,Czech Republic,1,1,UEFA Euro qualification,Warsaw,Poland,FALSE
2023-11-17,Tunisia,São Tomé and Príncipe,4,0,FIFA World Cup qualification,Radès,Tunisia,FALSE
2023-11-18,France,Gibraltar,14,0,UEFA Euro qualification,Nice,France,FALSE
2023-11-18,Germany,Turkey,2,3,Friendly,Berlin,Germany,FALSE
2023-11-18,Jamaica,Canada,1,2,CONCACAF Nations League,Kingston,Jamaica,FALSE
2023-11-18,Latvia,Croatia,0,2,UEFA Euro qualification,Riga,Latvia,FALSE
2023-11-18,Netherlands,Republic of Ireland,1,0,UEFA Euro qualification,Amsterdam,Netherlands,FALSE
2023-11-18,Senegal,South Sudan,4,0,FIFA World Cup qualification,Diamniadio,Senegal,FALSE
2023-11-18,South Africa,Benin,2,1,FIFA World Cup qualification,Durban,South Africa,FALSE
2023-11-18,Switzerland,Kosovo,1,1,UEFA Euro qualification,Basel,Switzerland,FALSE
2023-11-19,Belgium,Azerbaijan,5,0,UEFA Euro qualification,Brussels,Belgium,FALSE
2023-11-19,Bosnia and Herzegovina,Slovakia,1,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
2023-11-19,Mozambique,Algeria,0,2,FIFA World Cup qualification,Maputo,Mozambique,FALSE
2023-11-19,Portugal,Iceland,2,0,UEFA Euro qualification,Lisbon,Portugal,FALSE
2023-11-19,Scotland,Norway,3,3,UEFA Euro qualification,Glasgow,Scotland,FALSE
2023-11-19,Sierra Leone,Egypt,0,2,FIFA World Cup qualification,Monrovia,Liberia,TRUE
2023-11-19,Spain,Georgia,3,1,UEFA Euro qualification,Valladolid,Spain,FALSE
2023-11-19,Sudan,DR Congo,1,0,FIFA World Cup qualification,Benghazi,Libya,TRUE
2023-11-19,Sweden,Estonia,2,0,UEFA Euro qualification,Stockholm,Sweden,FALSE
2023-11-20,Curaçao,El Salvador,1,1,Friendly,Willemstad,Curaçao,FALSE
2023-11-20,Czech Republic,Moldova,3,0,UEFA Euro qualification,Olomouc,Czech Republic,FALSE
2023-11-20,Gambia,Ivory Coast,0,2,FIFA World Cup qualification,Dar es Salaam,Tanzania,TRUE
2023-11-20,North Macedonia,England,1,1,UEFA Euro qualification,Skopje,North Macedonia,FALSE
2023-11-20,Panama,Costa Rica,3,1,CONCACAF Nations League,Panama City,Panama,FALSE
2023-11-20,Trinidad and Tobago,United States,2,1,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,FALSE
2023-11-21,Austria,Germany,2,0,Friendly,Vienna,Austria,FALSE
2023-11-21,Brazil,Argentina,0,1,FIFA World Cup qualification,Rio de Janeiro,Brazil,FALSE
2023-11-21,Canada,Jamaica,2,3,CONCACAF Nations League,Toronto,Canada,FALSE
2023-11-21,China,South Korea,0,3,FIFA World Cup qualification,Shenzhen,China,FALSE
2023-11-21,Comoros,Ghana,1,0,FIFA World Cup qualification,Moroni,Comoros,FALSE
2023-11-21,Croatia,Armenia,1,0,UEFA Euro qualification,Zagreb,Croatia,FALSE
2023-11-21,Ecuador,Chile,1,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
2023-11-21,Eswatini,Cape Verde,0,2,FIFA World Cup qualification,Mbombela,South Africa,TRUE
2023-11-21,Gibraltar,Netherlands,0,6,UEFA Euro qualification,Faro-Loulé,Portugal,TRUE
2023-11-21,Greece,France,2,2,UEFA Euro qualification,Athens,Greece,FALSE
2023-11-21,India,Qatar,0,3,FIFA World Cup qualification,Bhubaneswar,India,FALSE
2023-11-21,Jordan,Saudi Arabia,0,2,FIFA World Cup qualification,Amman,Jordan,FALSE
2023-11-21,Malawi,Tunisia,0,1,FIFA World Cup qualification,Lilongwe,Malawi,FALSE
2023-11-21,Mexico,Honduras,2,0,CONCACAF Nations League,Mexico City,Mexico,FALSE
2023-11-21,Palestine,Australia,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
2023-11-21,Paraguay,Colombia,0,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
2023-11-21,Republic of Ireland,New Zealand,1,1,Friendly,Dublin,Republic of Ireland,FALSE
2023-11-21,Romania,Switzerland,1,0,UEFA Euro qualification,Bucharest,Romania,FALSE
2023-11-21,Rwanda,South Africa,2,0,FIFA World Cup qualification,Butare,Rwanda,FALSE
2023-11-21,Syria,Japan,0,5,FIFA World Cup qualification,Jeddah,Saudi Arabia,TRUE
2023-11-21,Tanzania,Morocco,0,2,FIFA World Cup qualification,Dar es Salaam,Tanzania,FALSE
2023-11-21,Togo,Senegal,0,0,FIFA World Cup qualification,Lomé,Togo,FALSE
2023-11-21,Uruguay,Bolivia,3,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
2023-11-21,Uzbekistan,Iran,2,2,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
2023-11-21,Vietnam,Iraq,0,1,FIFA World Cup qualification,Hanoi,Vietnam,FALSE
2023-11-21,Wales,Turkey,1,1,UEFA Euro qualification,Cardiff,Wales,FALSE
2023-12-16,Mexico,Colombia,2,3,Friendly,Los Angeles,United States,TRUE
2024-01-01,Japan,Thailand,5,0,Friendly,Tokyo,Japan,FALSE
2024-01-04,Saudi Arabia,Lebanon,1,0,Friendly,Doha,Qatar,TRUE
2024-01-05,Iran,Burkina Faso,2,1,Friendly,Kish,Iran,FALSE
2024-01-05,Qatar,Jordan,1,2,Friendly,Al Rayyan,Qatar,FALSE
2024-01-05,Togo,Algeria,0,3,Friendly,Lomé,Togo,FALSE
2024-01-06,Bahrain,Australia,0,2,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2024-01-06,DR Congo,Angola,0,0,Friendly,Dubai,United Arab Emirates,TRUE
2024-01-06,Iraq,South Korea,0,1,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2024-01-06,Ivory Coast,Sierra Leone,5,1,Friendly,San-Pédro,Ivory Coast,FALSE
2024-01-06,Tunisia,Mauritania,0,0,Friendly,Radès,Tunisia,FALSE
2024-01-07,Egypt,Tanzania,2,0,Friendly,Cairo,Egypt,FALSE
2024-01-07,Uzbekistan,Palestine,1,0,Friendly,Doha,Qatar,TRUE
2024-01-08,Ghana,Namibia,0,0,Friendly,Kumasi,Ghana,FALSE
2024-01-08,Senegal,Niger,1,0,Friendly,Dakar,Senegal,FALSE
2024-01-09,Burundi,Algeria,0,4,Friendly,Lomé,Togo,TRUE
2024-01-09,Indonesia,Iran,0,5,Friendly,Al Rayyan,Qatar,TRUE
2024-01-09,Japan,Jordan,6,1,Friendly,Doha,Qatar,TRUE
2024-01-09,Saudi Arabia,Palestine,0,0,Friendly,Al Wakrah,Qatar,TRUE
2024-01-10,DR Congo,Burkina Faso,1,2,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2024-01-10,Saudi Arabia,Hong Kong,2,0,Friendly,Al Wakrah,Qatar,TRUE
2024-01-10,South Africa,Lesotho,0,0,Friendly,Pretoria,South Africa,FALSE
2024-01-10,Tunisia,Cape Verde,2,0,Friendly,Radès,Tunisia,FALSE
2024-01-11,Morocco,Sierra Leone,3,1,Friendly,San-Pédro,Ivory Coast,TRUE
2024-01-12,Qatar,Lebanon,3,0,AFC Asian Cup,Lusail,Qatar,FALSE
2024-01-12,Sweden,Estonia,2,1,Friendly,Paphos,Cyprus,TRUE
2024-01-13,Australia,India,2,0,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-13,Ivory Coast,Guinea-Bissau,2,0,African Cup of Nations,Ebimpé,Ivory Coast,FALSE
2024-01-13,Uzbekistan,Syria,0,0,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-14,Egypt,Mozambique,2,2,African Cup of Nations,Abidjan,Ivory Coast,TRUE
2024-01-14,Ghana,Cape Verde,1,2,African Cup of Nations,Abidjan,Ivory Coast,TRUE
2024-01-14,Iran,Palestine,4,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-14,Japan,Vietnam,4,2,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-15,Algeria,Angola,1,1,African Cup of Nations,Bouaké,Ivory Coast,TRUE
2024-01-15,Indonesia,Iraq,1,3,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-15,Malaysia,Jordan,0,4,AFC Asian Cup,Al Wakrah,Qatar,TRUE
2024-01-15,Senegal,Gambia,3,0,African Cup of Nations,Yamoussoukro,Ivory Coast,TRUE
2024-01-15,South Korea,Bahrain,3,1,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-16,Mali,South Africa,2,0,African Cup of Nations,Korhogo,Ivory Coast,TRUE
2024-01-16,Saudi Arabia,Oman,2,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-16,Tunisia,Namibia,0,1,African Cup of Nations,Korhogo,Ivory Coast,TRUE
2024-01-17,DR Congo,Zambia,1,1,African Cup of Nations,San-Pédro,Ivory Coast,TRUE
2024-01-17,Morocco,Tanzania,3,0,African Cup of Nations,San-Pédro,Ivory Coast,TRUE
2024-01-17,Qatar,Tajikistan,1,0,AFC Asian Cup,Al Khor,Qatar,FALSE
2024-01-18,Egypt,Ghana,2,2,African Cup of Nations,Abidjan,Ivory Coast,TRUE
2024-01-18,India,Uzbekistan,0,3,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-18,Ivory Coast,Nigeria,0,1,African Cup of Nations,Ebimpé,Ivory Coast,FALSE
2024-01-18,Syria,Australia,0,1,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-19,Cape Verde,Mozambique,3,0,African Cup of Nations,Abidjan,Ivory Coast,TRUE
2024-01-19,Hong Kong,Iran,0,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-19,Iraq,Japan,2,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-19,Senegal,Cameroon,3,1,African Cup of Nations,Yamoussoukro,Ivory Coast,TRUE
2024-01-20,Algeria,Burkina Faso,2,2,African Cup of Nations,Bouaké,Ivory Coast,TRUE
2024-01-20,Jordan,South Korea,2,2,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-20,Tunisia,Mali,1,1,African Cup of Nations,Korhogo,Ivory Coast,TRUE
2024-01-20,United States,Slovenia,0,1,Friendly,San Antonio,United States,FALSE
2024-01-21,Kyrgyzstan,Saudi Arabia,0,2,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-21,Morocco,DR Congo,1,1,African Cup of Nations,San-Pédro,Ivory Coast,TRUE
2024-01-21,South Africa,Namibia,4,0,African Cup of Nations,Korhogo,Ivory Coast,TRUE
2024-01-22,Cape Verde,Egypt,2,2,African Cup of Nations,Abidjan,Ivory Coast,TRUE
2024-01-22,Ivory Coast,Equatorial Guinea,0,4,African Cup of Nations,Ebimpé,Ivory Coast,FALSE
2024-01-22,Mozambique,Ghana,2,2,African Cup of Nations,Ebimpé,Ivory Coast,TRUE
2024-01-22,Qatar,China,1,0,AFC Asian Cup,Al Rayyan,Qatar,FALSE
2024-01-23,Australia,Uzbekistan,1,1,AFC Asian Cup,Al Wakrah,Qatar,TRUE
2024-01-23,Guinea,Senegal,0,2,African Cup of Nations,Yamoussoukro,Ivory Coast,TRUE
2024-01-23,Iran,United Arab Emirates,2,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-23,Mauritania,Algeria,1,0,African Cup of Nations,Bouaké,Ivory Coast,TRUE
2024-01-24,Iraq,Vietnam,3,2,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-24,Japan,Indonesia,3,1,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-24,South Africa,Tunisia,0,0,African Cup of Nations,Korhogo,Ivory Coast,TRUE
2024-01-24,Tanzania,DR Congo,0,0,African Cup of Nations,Korhogo,Ivory Coast,TRUE
2024-01-24,Zambia,Morocco,0,1,African Cup of Nations,San-Pédro,Ivory Coast,TRUE
2024-01-25,Jordan,Bahrain,0,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-25,Saudi Arabia,Thailand,0,0,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-25,South Korea,Malaysia,3,3,AFC Asian Cup,Al Wakrah,Qatar,TRUE
2024-01-28,Australia,Indonesia,4,0,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-28,Egypt,DR Congo,1,1,African Cup of Nations,San-Pédro,Ivory Coast,TRUE
2024-01-29,Cape Verde,Mauritania,1,0,African Cup of Nations,Abidjan,Ivory Coast,TRUE
2024-01-29,Iraq,Jordan,2,3,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-29,Ivory Coast,Senegal,1,1,African Cup of Nations,Yamoussoukro,Ivory Coast,FALSE
2024-01-29,Qatar,Palestine,2,1,AFC Asian Cup,Al Khor,Qatar,FALSE
2024-01-30,Morocco,South Africa,0,2,African Cup of Nations,San-Pédro,Ivory Coast,TRUE
2024-01-30,Saudi Arabia,South Korea,1,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-01-30,Uzbekistan,Thailand,2,1,AFC Asian Cup,Al Wakrah,Qatar,TRUE
2024-01-31,Bahrain,Japan,1,3,AFC Asian Cup,Doha,Qatar,TRUE
2024-01-31,Iran,Syria,1,1,AFC Asian Cup,Doha,Qatar,TRUE
2024-02-02,Australia,South Korea,1,2,AFC Asian Cup,Al Wakrah,Qatar,TRUE
2024-02-02,DR Congo,Guinea,3,1,African Cup of Nations,Ebimpé,Ivory Coast,TRUE
2024-02-02,Tajikistan,Jordan,0,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-02-03,Cape Verde,South Africa,0,0,African Cup of Nations,Yamoussoukro,Ivory Coast,TRUE
2024-02-03,Iran,Japan,2,1,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-02-03,Ivory Coast,Mali,2,1,African Cup of Nations,Bouaké,Ivory Coast,FALSE
2024-02-03,Qatar,Uzbekistan,1,1,AFC Asian Cup,Al Khor,Qatar,FALSE
2024-02-06,Jordan,South Korea,2,0,AFC Asian Cup,Al Rayyan,Qatar,TRUE
2024-02-07,Ivory Coast,DR Congo,1,0,African Cup of Nations,Ebimpé,Ivory Coast,FALSE
2024-02-07,Nigeria,South Africa,1,1,African Cup of Nations,Bouaké,Ivory Coast,TRUE
2024-02-07,Qatar,Iran,3,2,AFC Asian Cup,Doha,Qatar,FALSE
2024-02-10,Qatar,Jordan,3,1,AFC Asian Cup,Lusail,Qatar,FALSE
2024-02-10,South Africa,DR Congo,0,0,African Cup of Nations,Abidjan,Ivory Coast,TRUE
2024-02-11,Ivory Coast,Nigeria,2,1,African Cup of Nations,Ebimpé,Ivory Coast,FALSE
2024-03-21,Australia,Lebanon,2,0,FIFA World Cup qualification,Sydney,Australia,FALSE
2024-03-21,Bosnia and Herzegovina,Ukraine,1,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
2024-03-21,Cape Verde,Guyana,1,0,FIFA Series,Jeddah,Saudi Arabia,TRUE
2024-03-21,Ecuador,Guatemala,2,0,Friendly,Harrison,United States,TRUE
2024-03-21,Hong Kong,Uzbekistan,0,2,FIFA World Cup qualification,Hong Kong,Hong Kong,FALSE
2024-03-21,Iran,Turkmenistan,5,0,FIFA World Cup qualification,Tehran,Iran,FALSE
2024-03-21,Iraq,Philippines,1,0,FIFA World Cup qualification,Basra,Iraq,FALSE
2024-03-21,Japan,North Korea,1,0,FIFA World Cup qualification,Tokyo,Japan,FALSE
2024-03-21,Pakistan,Jordan,0,3,FIFA World Cup qualification,Islamabad,Pakistan,FALSE
2024-03-21,Panama,Mexico,0,3,CONCACAF Nations League,Arlington,United States,TRUE
2024-03-21,Portugal,Sweden,5,2,Friendly,Guimarães,Portugal,FALSE
2024-03-21,Qatar,Kuwait,3,0,FIFA World Cup qualification,Doha,Qatar,FALSE
2024-03-21,Saudi Arabia,Tajikistan,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
2024-03-21,South Africa,Andorra,1,1,FIFA Series,Annaba,Algeria,TRUE
2024-03-21,South Korea,Thailand,1,1,FIFA World Cup qualification,Seoul,South Korea,FALSE
2024-03-21,United States,Jamaica,3,1,CONCACAF Nations League,Arlington,United States,FALSE
2024-03-22,Algeria,Bolivia,3,2,FIFA Series,Algiers,Algeria,FALSE
2024-03-22,Argentina,El Salvador,3,0,Friendly,Philadelphia,United States,TRUE
2024-03-22,Egypt,New Zealand,1,0,FIFA Series,Cairo,Egypt,FALSE
2024-03-22,Hungary,Turkey,1,0,Friendly,Budapest,Hungary,FALSE
2024-03-22,Morocco,Angola,1,0,Friendly,Agadir,Morocco,FALSE
2024-03-22,Netherlands,Scotland,4,0,Friendly,Amsterdam,Netherlands,FALSE
2024-03-22,Nigeria,Ghana,2,1,Friendly,Marrakech,Morocco,TRUE
2024-03-22,Norway,Czech Republic,1,2,Friendly,Oslo,Norway,FALSE
2024-03-22,Senegal,Gabon,3,0,Friendly,Amiens,France,TRUE
2024-03-22,Spain,Colombia,0,1,Friendly,London,England,TRUE
2024-03-23,Canada,Trinidad and Tobago,2,0,Copa América qualification,Frisco,United States,TRUE
2024-03-23,Denmark,Switzerland,0,0,Friendly,Copenhagen,Denmark,FALSE
2024-03-23,England,Brazil,0,1,Friendly,London,England,FALSE
2024-03-23,France,Germany,0,2,Friendly,Lyon,France,FALSE
2024-03-23,Ivory Coast,Benin,2,2,Friendly,Amiens,France,TRUE
2024-03-23,Republic of Ireland,Belgium,0,0,Friendly,Dublin,Republic of Ireland,FALSE
2024-03-23,Slovakia,Austria,0,2,Friendly,Bratislava,Slovakia,FALSE
2024-03-23,Tunisia,Croatia,0,0,FIFA Series,Cairo,Egypt,TRUE
2024-03-24,Ecuador,Italy,0,2,Friendly,Harrison,United States,TRUE
2024-03-24,Jamaica,Panama,1,0,CONCACAF Nations League,Arlington,United States,TRUE
2024-03-24,United States,Mexico,2,0,CONCACAF Nations League,Arlington,United States,FALSE
2024-03-25,Cape Verde,Equatorial Guinea,1,0,FIFA Series,Jeddah,Saudi Arabia,TRUE
2024-03-25,Sweden,Albania,1,0,Friendly,Stockholm,Sweden,FALSE
2024-03-26,Algeria,South Africa,3,3,FIFA Series,Algiers,Algeria,FALSE
2024-03-26,Argentina,Costa Rica,3,1,Friendly,Los Angeles,United States,TRUE
2024-03-26,Australia,Lebanon,5,0,FIFA World Cup qualification,Canberra,Australia,FALSE
2024-03-26,Austria,Turkey,6,1,Friendly,Vienna,Austria,FALSE
2024-03-26,Colombia,Romania,3,2,Friendly,Madrid,Spain,TRUE
2024-03-26,Czech Republic,Armenia,2,1,Friendly,Prague,Czech Republic,FALSE
2024-03-26,Egypt,Croatia,2,4,FIFA Series,Cairo,Egypt,FALSE
